#IamRemarkable Journal,#IamRemarkable Ladies T-Shirt,#IamRemarkable Lapel Pin,#IamRemarkable Pen,#IamRemarkable Tote,#IamRemarkable Unisex Hoodie,#IamRemarkable Unisex T-Shirt,#IamRemarkable Water Bottle,Android Buoy Bottle,Android Flex Journal White,Android Garden Tee Orange,Android Geek Pin,Android Hipster Pin,Android Iconic 4&quot; Decal,Android Iconic Backpack,Android Iconic Beanie,Android Iconic Bottle Black,Android Iconic Crewneck Sweatshirt,Android Iconic Glass Bottle Green,Android Iconic Hat Black,Android Iconic Hat Green,Android Iconic Hat White,Android Iconic Mug Gray,Android Iconic Notebook,Android Iconic Pen,Android Iconic Pin,Android Iconic Socks,Android Iconic Sticker Sheet,Android Jotter Task Pad,Android Large Removable Sticker Sheet,Android Large Trace Journal Black,Android Lumberjack Pin,Android Pocket Onesie Navy,Android Pocket Onesie White,Android Pocket Tee Green,Android Pocket Tee Navy,Android Pocket Toddler Tee Navy,Android Pocket Toddler Tee White,Android Pocket Youth Tee Green,Android Pocket Youth Tee Navy,Android Puzzlebot v2,Android SM S/F18 Sticker Sheet,Android Small Trace Journal Black,Android Super Hero 3D Framed Art,Android Techie 3D Framed Art,BLM Unisex Pullover Hoodie,Candy Cane Android Cardboard Sculpture,Daddy Works at Google Book,Essential Canvas Tote,Flamingo and Friends Tee Blue,Gift Card - $25.00,Gift Card - $50.00,Gift Card- $100.00,Google 16 oz Tumbler Blue,Google 24 oz Ring Bottle Red,Google 24oz Ring Bottle Blue,Google Aluminum Bottle Red,Google ApPeel Journal Red,Google Austin Campus Bottle,Google Austin Campus Ladies Tee,Google Austin Campus Lapel Pin,Google Austin Campus Mug,Google Austin Campus Tote,Google Austin Campus Unisex Tee,Google Austin Campus Zip Hoodie,Google Badge Heavyweight Pullover Black,Google Bear Baby Blanket Beige,Google Beekeepers Onesie Pink,Google Beekeepers Tee Mint,Google Beekeepers Toddler Tee Pink,Google Beekeepers Youth Tee Pink,Google Bellevue Campus Sticker,Google Black Cloud Zip Hoodie,Google Black Cork Journal,Google Blue Kids Sunglasses,Google Blue Stojo Cup,Google Blue YoYo,Google Bot,Google Bot (Multicolored),Google Bottle Cleaner,Google Boulder Campus Bottle,Google Boulder Campus Ladies Tee,Google Boulder Campus Lapel Pin,Google Boulder Campus Mug,Google Boulder Campus Sticker,Google Boulder Campus Tote,Google Boulder Campus Unisex Tee,Google Boulder Campus Zip Hoodie,Google Cambridge Campus Bottle,Google Cambridge Campus Ladies Tee,Google Cambridge Campus Lapel Pin,Google Cambridge Campus Mug,Google Cambridge Campus Sticker,Google Cambridge Campus Tote,Google Cambridge Campus Unisex Tee,Google Cambridge Campus Zip Hoodie,Google Camp Mug Gray,Google Camp Mug Ivory,Google Campus Bike,Google Campus Bike Bottle,Google Campus Bike Carry Pouch,Google Campus Bike Corkbase Mug Blue,Google Campus Bike Eco Tee Navy,Google Campus Bike Grid Task Pad,Google Campus Bike Mini Backpack,Google Campus Bike Tote Navy,Google Canteen Bottle Black,Google Chicago Campus Bottle,Google Chicago Campus Ladies Tee,Google Chicago Campus Lapel Pin,Google Chicago Campus Mug,Google Chicago Campus Tote,Google Chicago Campus Unisex Tee,Google Chicago Campus Zip Hoodie,Google Chrome Dino Light Up Water Bottle,Google Chrome Dinosaur Collectible,Google Clear Framed Blue Shades,Google Clear Framed Gray Shades,Google Clear Framed Yellow Shades,Google Clear Pen 4-Pack,Google Cloth & Pouch Black,Google Cloud Pen,Google Color Block Notebook,Google Confetti Accessory Pouch,Google Confetti Pen White,Google Confetti Slim Task Pad,Google Confetti Task Pad,Google Cork Base Tumbler,Google Cork Card Holder,Google Cork Journal,Google Cork Key Ring,Google Cork Passport Holder,Google Cork Pencil Pouch,Google Cork Tablet Case,Google Cotopaxi Shell,Google Crew Combed Cotton Sock,Google Crew Socks,Google Crew Striped Athletic Sock,Google Crewneck Sweatshirt Green,Google Crewneck Sweatshirt Grey,Google Crewneck Sweatshirt Navy,Google Cup Cap Tumbler Grey,Google Decal,Google Dino Game Tee,Google Emoji Magnet Set,Google Emoji Sticker Pack,Google F/C Longsleeve Ash,Google F/C Longsleeve Charcoal,Google Felt Luggage Tag,Google Felt Refillable Journal,Google Felt Strap Keyring,Google Flat Front Bag Grey,Google Frisbee,Google Glass Bottle,Google Heather Green Speckled Tee,Google Heathered Pom Beanie,Google Hemp Tote,Google Incognito Dopp Kit V2,Google Incognito Flap Pack,Google Incognito Laptop Organizer,Google Incognito Messenger Bag,Google Incognito Techpack V2,Google Incognito Zip Pack,Google Infant Charcoal Onesie,Google Infant Hero Onesie Grey,Google Infant Hero Tee Olive,Google Jotter Task Pad,Google KeepCup,Google Keychain,Google Kirkland Campus Ladies Tee,Google Kirkland Campus Lapel Pin,Google Kirkland Campus Mug,Google Kirkland Campus Sticker,Google Kirkland Campus Unisex Tee,Google Knit Blanket,Google LA Campus Bottle,Google LA Campus Ladies Tee,Google LA Campus Lapel Pin,Google LA Campus Mug,Google LA Campus Sticker,Google LA Campus Tote,Google LA Campus Unisex Tee,Google LA Campus Zip Hoodie,Google Land & Sea Cotton Cap,Google Land & Sea French Terry Sweatshirt,Google Land & Sea Journal Set,Google Land & Sea Mug,Google Land & Sea Nalgene Water Bottle,Google Land & Sea Tech Taco,Google Land & Sea Tote Bag,Google Land & Sea Women's Eco Tee,Google Lapel Pin,Google Laptop Sleeve Charcoal,Google Laptop and Cell Phone Stickers,Google Large Pet Collar (Blue/Green),Google Large Pet Collar (Red/Yellow),Google Large Pet Leash (Blue/Green),Google Large Pet Leash (Red/Yellow),Google Large Standard Journal Grey,Google Large Tote White,Google Large White Gift Bag 5/PK,Google Leather Strap Hat Black,Google Leather Strap Hat Blue,Google Light Pen Blue,Google Light Pen Green,Google Light Pen Red,Google Light Pen Yellow,Google LoveHandle Black,Google Magnet,Google Maps Pin,Google Medium Pet Collar (Blue/Green),Google Medium Pet Collar (Red/Yellow),Google Medium Pet Leash (Blue/Green),Google Medium Pet Leash (Red/Yellow),Google Men's Discovery Lt. Rain Shell,Google Men's Puff Jacket Black,Google Men's Softshell Moss,Google Men's Tech Fleece Grey,Google Men's Tech Fleece Vest Charcoal,Google Mens Microfleece Jacket Black,Google Mesh Bag Blue,Google Mesh Bag Red,Google Metallic Notebook Set,Google Mini Kick Ball,Google Mountain View Campus Ladies Tee,Google Mountain View Campus Sticker,Google Mountain View Campus Unisex Tee,Google Mountain View Campus Zip Hoodie,Google Mountain View Tee Red,Google Mouse Pad Navy,Google Mural Bottle,Google Mural Mug,Google Mural Notebook,Google Mural Socks,Google Mural Sticker Sheet,Google Mural Sticky Note Pad,Google Mural Tote,Google NYC Campus Bottle,Google NYC Campus Ladies Tee,Google NYC Campus Lapel Pin,Google NYC Campus Mug,Google NYC Campus Sticker,Google NYC Campus Unisex Tee,Google NYC Campus Zip Hoodie,Google Navy Speckled Tee,Google PNW Campus Bottle,Google PNW Campus Ladies Tee,Google PNW Campus Lapel Pin,Google PNW Campus Mug,Google PNW Campus Sticker,Google PNW Campus Tote,Google PNW Campus Unisex Tee,Google PNW Campus Zip Hoodie,Google Packable Bag Black,Google Pen Bright Blue,Google Pen Citron,Google Pen Grass Green,Google Pen Grey,Google Pen Lilac,Google Pen Neon Coral,Google Pen Red,Google Pen White,Google Perk Thermal Tumbler,Google Phone Stand Bamboo,Google Premium Sunglasses,Google Pride Sticker,Google Raincoat Navy,Google Recycled Notebook Set Natural,Google Recycled Pen Black,Google Recycled Pen Green,Google Recycled Writing Set,Google Red Kids Sunglasses,Google Red Speckled Tee,Google Red YoYo,Google SF Campus Bottle,Google SF Campus Ladies Tee,Google SF Campus Lapel Pin,Google SF Campus Mug,Google SF Campus Tote,Google SF Campus Unisex Tee,Google SF Campus Zip Hoodie,Google Seaport Tote,Google Seattle Campus Ladies Tee,Google Seattle Campus Lapel Pin,Google Seattle Campus Mug,Google Seattle Campus Sticker,Google Seattle Campus Unisex Tee,Google See-No Hear-No Set,Google Separating Keyring,Google Sherpa Vest Black,Google Sherpa Zip Hoodie Charcoal,Google Sherpa Zip Hoodie Navy,Google Shoreline Water Bottle,Google Small Cable Organizer Blue,Google Small Standard Journal Navy,Google Small White Gift Bag 5/PK,Google Soft Modal Scarf,Google Speckled Beanie Grey,Google Speckled Beanie Navy,Google Split Seam Tee Olive,Google Striped Penny Pouch,Google Stylus Pen w/ LED Light,Google Summer19 Crew Grey,Google Sunglasses,Google Sunnyvale Campus Bottle,Google Sunnyvale Campus Ladies Tee,Google Sunnyvale Campus Mug,Google Sunnyvale Campus Sticker,Google Sunnyvale Campus Tote,Google Sunnyvale Campus Unisex Tee,Google Sunnyvale Campus Zip Hoodie,Google Super G Tumbler (Blue Lid),Google Super G Tumbler (Red Lid),Google Sustainable Pencil Pouch,Google Tech Taco,Google Tee Blue,Google Tee F/C Black,Google Tee Green,Google Tee Grey,Google Tee Mint Green,Google Tee Red,Google Tee Yellow,Google Thermal Tumbler Navy,Google Toddler FC Tee Charcoal,Google Toddler FC Zip Hoodie,Google Toddler Hero Tee Black,Google Toddler Hero Tee Olive,Google Toddler Tee White,Google Tonal Tee Coral,Google Tonal Tee Spearmint,Google Totepak,Google Tudes Recycled Tee,Google Tudes Thermal Bottle,Google Twill Cap Charcoal,Google Unisex Eco Tee Black,Google Utensil Set,Google Utility BackPack,Google Utility Bag Grey,Google Women's Black Tee,Google Women's Discovery Lt. Rain Shell,Google Women's Eco Tee Black,Google Women's Grid Zip-Up,Google Women's Kirkland Pullover,Google Women's Microfleece Jacket Black,Google Women's Pride Eco-Tee Black,Google Women's Puff Jacket Black,Google Women's Ringer Tee,Google Women's Softshell Moss,Google Women's Tech Fleece Grey,Google Women's Tech Fleece Vest Charcoal,Google Woodtop Bottle Black,Google Yellow YoYo,Google Youth Badge Tee Navy,Google Youth Badge Tee Olive,Google Youth F/C Pullover Hoodie,Google Youth FC Longsleeve Charcoal,Google Youth FC Tee Charcoal,Google Youth FC Zip Hoodie,Google Youth Hero Tee Grey,Google Youth Hero Tee Maroon,Google Zip Hoodie F/C,Keyboard DOT Sticker,Maze Pen,Mommy Works at Google Book,Mural Food Container,Noogler Android Figure,Snowflake Android Cardboard Sculpture,Stainless Bent Straw/Cleaner,Stainless Straight Straw/Cleaner,Stan and Friends Onesie Green,Stan and Friends Tee Green,Stan and Friends Toddler Tee Green,Stan and Friends Youth Tee Green,Super G Unisex Joggers,Supernatural Paper Backpack,Supernatural Paper Lunch Sack,Supernatural Paper Tote,Unisex Google Jumbo Print Tee White,Unisex Google Pocket Tee Grey,Womens Google Striped LS,YouTube 25 oz Gear Cap Bottle Black,YouTube Crew Socks,YouTube Icon Tee Charcoal,YouTube Icon Tee Grey,YouTube Iconic Play Pin,YouTube Jotter Task Pad,YouTube Leather Strap Hat Black,YouTube Play Mug,YouTube Small Sticker Sheet,YouTube Standards Zip Hoodie Black,YouTube Transmission Journal Red,YouTube Twill Sandwich Cap Black,YouTube Women's Favorite Tee White,Youth Jumbo Print Tee White
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
